"Ticker","CIK","ADSH","INCOMETAXESPAID","DDATE","SIC.x","PERIOD","FP","FY","Name","Exchange","SIC.y","Business","Incorporated","IRS","Market Cap","Enterprise Value","Trailing P/E","Forward P/E","PEG Ratio","Price/Sales","Price/Book","Enterprise Value/Revenue","Enterprise Value/EBITDA","Fiscal Year Ends","Most Recent Quarter","Profit Margin","Operating Margin","Return on Assets","Return on Equity","Revenue","Revenue Per Share","Qtrly Revenue Growth","Gross Profit","EBITDA","Net Income Avl to Common","Diluted EPS","Qtrly Earnings Growth","Total Cash","Total Cash Per Share","Total Debt","Total Debt/Equity","Current Ratio","Book Value Per Share","Operating Cash Flow","Levered Free Cash Flow","Beta","52-Week Change","S&P500 52-Week Change","52-Week High","52-Week Low","50-Day Moving Average","200-Day Moving Average","Avg Vol","Avg Vol 1","Shares Outstanding","Float","% Held by Insiders","% Held by Institutions","Shares Short","Short Ratio","Short % of Float","Shares Short 2","Forward Annual Dividend Rate","Forward Annual Dividend Yield","Trailing Annual Dividend Yield","Trailing Annual Dividend Yield 3","5 Year Average Dividend Yield","Payout Ratio","Dividend Date","Ex-Dividend Date","Last Split Factor","Last Split Date","mc","taxes","tmratio"
"WCN","1057058","0001144204-15-007232","116239000","20141231","4953","20141231","FY","2014","Waste Connections Inc","NYSE",4953,"TX","DE",943283464,"7.34B","9.51B","N/A","25.11","3.19","3.35","3.57","4.49","13.40","Dec 31","Dec 31, 2015","-4.52%","20.77%","5.30%","-4.48%","2.12B","17.15","1.10%","939.88M","709.28M","-95.76M","-0.78","-14.30%","10.97M","0.09","2.17B","109.02","0.96","16.22","577.00M","307.30M","0.76","28.61%","-11.22%","60.32","44.81","56.88","52.78","1,205,440","1,397,590","122.40M","121.49M","0.54%","96.10%","6.61M","3.40","5.35%","3.39M","0.58","1.00%","0.54","0.90%","0.97%","N/A","Mar 15, 2016","Nov 5, 2015","3:2","Nov 15, 2010",7.34e+09,116239000,0.0158363760217984
"WCN","1057058","0001144204-15-007232","69954000","20121231","4953","20141231","FY","2014","Waste Connections Inc","NYSE",4953,"TX","DE",943283464,"7.34B","9.51B","N/A","25.11","3.19","3.35","3.57","4.49","13.40","Dec 31","Dec 31, 2015","-4.52%","20.77%","5.30%","-4.48%","2.12B","17.15","1.10%","939.88M","709.28M","-95.76M","-0.78","-14.30%","10.97M","0.09","2.17B","109.02","0.96","16.22","577.00M","307.30M","0.76","28.61%","-11.22%","60.32","44.81","56.88","52.78","1,205,440","1,397,590","122.40M","121.49M","0.54%","96.10%","6.61M","3.40","5.35%","3.39M","0.58","1.00%","0.54","0.90%","0.97%","N/A","Mar 15, 2016","Nov 5, 2015","3:2","Nov 15, 2010",7.34e+09,69954000,0.00953051771117166
"WCN","1057058","0001144204-15-007232","81710000","20131231","4953","20141231","FY","2014","Waste Connections Inc","NYSE",4953,"TX","DE",943283464,"7.34B","9.51B","N/A","25.11","3.19","3.35","3.57","4.49","13.40","Dec 31","Dec 31, 2015","-4.52%","20.77%","5.30%","-4.48%","2.12B","17.15","1.10%","939.88M","709.28M","-95.76M","-0.78","-14.30%","10.97M","0.09","2.17B","109.02","0.96","16.22","577.00M","307.30M","0.76","28.61%","-11.22%","60.32","44.81","56.88","52.78","1,205,440","1,397,590","122.40M","121.49M","0.54%","96.10%","6.61M","3.40","5.35%","3.39M","0.58","1.00%","0.54","0.90%","0.97%","N/A","Mar 15, 2016","Nov 5, 2015","3:2","Nov 15, 2010",7.34e+09,81710000,0.0111321525885559
"WDAY","1327811","0001327811-15-000006","943000","20150131","7374","20150131","FY","2015","Workday Inc","NYSE",7374,"CA","DE",202480422,"9.46B","8.17B","N/A","1,231.25","-19.70","9.17","8.59","7.67","-49.68","Jan 31","Oct 31, 2015","-25.18%","-22.68%","-6.37%","-23.80%","1.07B","5.65","41.90%","523.06M","-164.36M","-268.26M","-1.42","N/A","1.90B","9.78","508.03M","45.14","2.87","5.86","212.99M","173.73M","1.88","-45.83%","-11.22%","95.17","47.32","66.51","75.44","1,938,870","3,945,420","112.00M","113.02M","5.47%","90.20%","9.91M","4.72","9.35%","9.96M","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",9.46e+09,943000,9.96828752642706e-05
"WDC","106040","0000106040-15-000010","1.41e+08","20140630","3572","20150703","FY","2015","Western Digital Corp","NASDAQ",3572,"CA","DE",330956711,"9.56B","6.21B","8.47","6.40","3.32","0.70","0.97","0.46","2.52","Jul 3","Jan 1, 2016","8.48%","10.89%","5.97%","12.21%","13.42B","58.09","-14.70%","4.22B","2.46B","1.14B","4.85","-42.70%","5.86B","25.18","2.50B","26.21","2.76","41.19","2.32B","1.48B","1.19","-61.52%","-11.22%","111.84","38.64","49.56","67.60","4,170,140","5,357,240","232.77M","226.06M","2.40%","77.10%","12.91M","2.55","5.60%","12.71M","2.00","4.99%","2.00","4.10%","N/A","41.21%","Apr 15, 2016","Dec 29, 2015","2:1","Jun 4, 1997",9.56e+09,1.41e+08,0.0147489539748954
"WDC","106040","0000106040-15-000010","4.7e+07","20150630","3572","20150703","FY","2015","Western Digital Corp","NASDAQ",3572,"CA","DE",330956711,"9.56B","6.21B","8.47","6.40","3.32","0.70","0.97","0.46","2.52","Jul 3","Jan 1, 2016","8.48%","10.89%","5.97%","12.21%","13.42B","58.09","-14.70%","4.22B","2.46B","1.14B","4.85","-42.70%","5.86B","25.18","2.50B","26.21","2.76","41.19","2.32B","1.48B","1.19","-61.52%","-11.22%","111.84","38.64","49.56","67.60","4,170,140","5,357,240","232.77M","226.06M","2.40%","77.10%","12.91M","2.55","5.60%","12.71M","2.00","4.99%","2.00","4.10%","N/A","41.21%","Apr 15, 2016","Dec 29, 2015","2:1","Jun 4, 1997",9.56e+09,4.7e+07,0.0049163179916318
"WDC","106040","0000106040-15-000010","1.46e+08","20130630","3572","20150703","FY","2015","Western Digital Corp","NASDAQ",3572,"CA","DE",330956711,"9.56B","6.21B","8.47","6.40","3.32","0.70","0.97","0.46","2.52","Jul 3","Jan 1, 2016","8.48%","10.89%","5.97%","12.21%","13.42B","58.09","-14.70%","4.22B","2.46B","1.14B","4.85","-42.70%","5.86B","25.18","2.50B","26.21","2.76","41.19","2.32B","1.48B","1.19","-61.52%","-11.22%","111.84","38.64","49.56","67.60","4,170,140","5,357,240","232.77M","226.06M","2.40%","77.10%","12.91M","2.55","5.60%","12.71M","2.00","4.99%","2.00","4.10%","N/A","41.21%","Apr 15, 2016","Dec 29, 2015","2:1","Jun 4, 1997",9.56e+09,1.46e+08,0.0152719665271967
"WFC","72971","0000072971-15-000449","8.024e+09","20121231","6021","20141231","FY","2014","Wells Fargo & Company","NYSE",6021,"CA","DE",410449260,"240.91B","171.98B","11.40","10.24","1.10","2.75","1.33","2.06","N/A","Dec 31","Dec 31, 2015","27.54%","43.13%","1.35%","12.34%","83.62B","16.28","-1.00%","N/A","N/A","21.60B","4.15","N/A","366.44B","71.96","297.06B","N/A","N/A","33.83","N/A","N/A","0.96","-14.56%","-11.22%","58.77","44.50","49.65","53.12","19,981,500","30,462,700","5.09B","4.59B","0.10%","77.50%","33.23M","1.47","0.65%","26.16M","1.50","3.32%","1.50","3.30%","2.13%","35.06%","Mar 1, 2016","Feb 3, 2016","2:1","Aug 14, 2006",2.4091e+11,8.024e+09,0.0333070441243618
"WFC","72971","0000072971-15-000449","8.808e+09","20141231","6021","20141231","FY","2014","Wells Fargo & Company","NYSE",6021,"CA","DE",410449260,"240.91B","171.98B","11.40","10.24","1.10","2.75","1.33","2.06","N/A","Dec 31","Dec 31, 2015","27.54%","43.13%","1.35%","12.34%","83.62B","16.28","-1.00%","N/A","N/A","21.60B","4.15","N/A","366.44B","71.96","297.06B","N/A","N/A","33.83","N/A","N/A","0.96","-14.56%","-11.22%","58.77","44.50","49.65","53.12","19,981,500","30,462,700","5.09B","4.59B","0.10%","77.50%","33.23M","1.47","0.65%","26.16M","1.50","3.32%","1.50","3.30%","2.13%","35.06%","Mar 1, 2016","Feb 3, 2016","2:1","Aug 14, 2006",2.4091e+11,8.808e+09,0.0365613714665228
"WFC","72971","0000072971-15-000449","7.132e+09","20131231","6021","20141231","FY","2014","Wells Fargo & Company","NYSE",6021,"CA","DE",410449260,"240.91B","171.98B","11.40","10.24","1.10","2.75","1.33","2.06","N/A","Dec 31","Dec 31, 2015","27.54%","43.13%","1.35%","12.34%","83.62B","16.28","-1.00%","N/A","N/A","21.60B","4.15","N/A","366.44B","71.96","297.06B","N/A","N/A","33.83","N/A","N/A","0.96","-14.56%","-11.22%","58.77","44.50","49.65","53.12","19,981,500","30,462,700","5.09B","4.59B","0.10%","77.50%","33.23M","1.47","0.65%","26.16M","1.50","3.32%","1.50","3.30%","2.13%","35.06%","Mar 1, 2016","Feb 3, 2016","2:1","Aug 14, 2006",2.4091e+11,7.132e+09,0.0296044165871072
"WHR","106640","0000106640-15-000014","1.58e+08","20131231","3630","20141231","FY","2014","Whirlpool Corp","NYSE",3630,"MI","DE",381490038,"10.18B","13.40B","13.45","7.79","0.53","0.48","2.11","0.64","6.22","Dec 31","Dec 31, 2015","3.75%","7.11%","4.76%","14.33%","20.89B","265.45","-7.40%","3.40B","2.15B","783.00M","9.83","122.20%","772.00M","10.03","4.00B","70.46","0.95","61.60","1.22B","939.62M","1.73","-38.09%","-11.22%","217.00","123.60","136.46","155.20","1,053,460","1,128,820","77.00M","76.47M","0.75%","92.90%","3.45M","2.88","4.51%","3.43M","3.60","2.77%","3.45","2.70%","2.15%","38.58%","Dec 15, 2015","Nov 18, 2015","2:1","Jan 2, 1987",1.018e+10,1.58e+08,0.0155206286836935
"WHR","106640","0000106640-15-000014","1.4e+08","20141231","3630","20141231","FY","2014","Whirlpool Corp","NYSE",3630,"MI","DE",381490038,"10.18B","13.40B","13.45","7.79","0.53","0.48","2.11","0.64","6.22","Dec 31","Dec 31, 2015","3.75%","7.11%","4.76%","14.33%","20.89B","265.45","-7.40%","3.40B","2.15B","783.00M","9.83","122.20%","772.00M","10.03","4.00B","70.46","0.95","61.60","1.22B","939.62M","1.73","-38.09%","-11.22%","217.00","123.60","136.46","155.20","1,053,460","1,128,820","77.00M","76.47M","0.75%","92.90%","3.45M","2.88","4.51%","3.43M","3.60","2.77%","3.45","2.70%","2.15%","38.58%","Dec 15, 2015","Nov 18, 2015","2:1","Jan 2, 1987",1.018e+10,1.4e+08,0.0137524557956778
"WHR","106640","0000106640-15-000014","1.77e+08","20121231","3630","20141231","FY","2014","Whirlpool Corp","NYSE",3630,"MI","DE",381490038,"10.18B","13.40B","13.45","7.79","0.53","0.48","2.11","0.64","6.22","Dec 31","Dec 31, 2015","3.75%","7.11%","4.76%","14.33%","20.89B","265.45","-7.40%","3.40B","2.15B","783.00M","9.83","122.20%","772.00M","10.03","4.00B","70.46","0.95","61.60","1.22B","939.62M","1.73","-38.09%","-11.22%","217.00","123.60","136.46","155.20","1,053,460","1,128,820","77.00M","76.47M","0.75%","92.90%","3.45M","2.88","4.51%","3.43M","3.60","2.77%","3.45","2.70%","2.15%","38.58%","Dec 15, 2015","Nov 18, 2015","2:1","Jan 2, 1987",1.018e+10,1.77e+08,0.0173870333988212
"WIBC","1285224","0001047469-15-001400","13167000","20121231","6022","20141231","FY","2014","Wilshire Bancorp Inc","NASDAQ",6022,"CA","",200711133,"770.37M","944.19M","12.56","10.32","1.41","3.84","1.41","4.82","N/A","Dec 31","Dec 31, 2015","31.36%","49.49%","1.39%","12.01%","195.80M","2.50","3.30%","N/A","N/A","61.40M","0.78","-13.40%","118.19M","1.50","292.02M","N/A","N/A","6.78","N/A","N/A","1.40","-2.00%","-11.22%","13.02","9.47","10.57","11.01","766,586","418,312","78.61M","70.74M","9.86%","72.60%","1.48M","2.38","2.10%","1.47M","0.24","2.40%","0.23","2.40%","N/A","27.26%","Jan 15, 2016","Dec 29, 2015","2:1","Dec 15, 2004",770370000,13167000,0.0170917870633592
"WIBC","1285224","0001047469-15-001400","22852000","20131231","6022","20141231","FY","2014","Wilshire Bancorp Inc","NASDAQ",6022,"CA","",200711133,"770.37M","944.19M","12.56","10.32","1.41","3.84","1.41","4.82","N/A","Dec 31","Dec 31, 2015","31.36%","49.49%","1.39%","12.01%","195.80M","2.50","3.30%","N/A","N/A","61.40M","0.78","-13.40%","118.19M","1.50","292.02M","N/A","N/A","6.78","N/A","N/A","1.40","-2.00%","-11.22%","13.02","9.47","10.57","11.01","766,586","418,312","78.61M","70.74M","9.86%","72.60%","1.48M","2.38","2.10%","1.47M","0.24","2.40%","0.23","2.40%","N/A","27.26%","Jan 15, 2016","Dec 29, 2015","2:1","Dec 15, 2004",770370000,22852000,0.0296636681075327
"WIBC","1285224","0001047469-15-001400","18577000","20141231","6022","20141231","FY","2014","Wilshire Bancorp Inc","NASDAQ",6022,"CA","",200711133,"770.37M","944.19M","12.56","10.32","1.41","3.84","1.41","4.82","N/A","Dec 31","Dec 31, 2015","31.36%","49.49%","1.39%","12.01%","195.80M","2.50","3.30%","N/A","N/A","61.40M","0.78","-13.40%","118.19M","1.50","292.02M","N/A","N/A","6.78","N/A","N/A","1.40","-2.00%","-11.22%","13.02","9.47","10.57","11.01","766,586","418,312","78.61M","70.74M","9.86%","72.60%","1.48M","2.38","2.10%","1.47M","0.24","2.40%","0.23","2.40%","N/A","27.26%","Jan 15, 2016","Dec 29, 2015","2:1","Dec 15, 2004",770370000,18577000,0.0241143865934551
"WMT","104169","0000104169-15-000011","7.304e+09","20130131","5331","20150131","FY","2015","Wal Mart Stores Inc","NYSE",5331,"AR","DE",710415188,"211.90B","258.04B","14.17","15.87","16.76","0.43","2.64","0.53","7.43","Jan 31","Oct 31, 2015","3.12%","5.25%","7.69%","18.62%","484.03B","150.20","-1.30%","120.56B","34.73B","15.09B","4.67","-11.00%","6.99B","2.18","53.12B","64.29","0.92","24.79","28.10B","14.74B","0.19","-23.01%","-11.22%","86.30","56.30","63.96","63.38","12,349,400","13,156,600","3.20B","1.40B","51.35%","30.60%","29.47M","2.28","1.87%","30.80M","1.96","3.00%","1.96","3.00%","2.46%","41.80%","Jan 4, 2016","Dec 2, 2015","2:1","Apr 20, 1999",2.119e+11,7.304e+09,0.0344690891930156
"WMT","104169","0000104169-15-000011","8.641e+09","20140131","5331","20150131","FY","2015","Wal Mart Stores Inc","NYSE",5331,"AR","DE",710415188,"211.90B","258.04B","14.17","15.87","16.76","0.43","2.64","0.53","7.43","Jan 31","Oct 31, 2015","3.12%","5.25%","7.69%","18.62%","484.03B","150.20","-1.30%","120.56B","34.73B","15.09B","4.67","-11.00%","6.99B","2.18","53.12B","64.29","0.92","24.79","28.10B","14.74B","0.19","-23.01%","-11.22%","86.30","56.30","63.96","63.38","12,349,400","13,156,600","3.20B","1.40B","51.35%","30.60%","29.47M","2.28","1.87%","30.80M","1.96","3.00%","1.96","3.00%","2.46%","41.80%","Jan 4, 2016","Dec 2, 2015","2:1","Apr 20, 1999",2.119e+11,8.641e+09,0.0407786691835772
"WMT","104169","0000104169-15-000011","8.169e+09","20150131","5331","20150131","FY","2015","Wal Mart Stores Inc","NYSE",5331,"AR","DE",710415188,"211.90B","258.04B","14.17","15.87","16.76","0.43","2.64","0.53","7.43","Jan 31","Oct 31, 2015","3.12%","5.25%","7.69%","18.62%","484.03B","150.20","-1.30%","120.56B","34.73B","15.09B","4.67","-11.00%","6.99B","2.18","53.12B","64.29","0.92","24.79","28.10B","14.74B","0.19","-23.01%","-11.22%","86.30","56.30","63.96","63.38","12,349,400","13,156,600","3.20B","1.40B","51.35%","30.60%","29.47M","2.28","1.87%","30.80M","1.96","3.00%","1.96","3.00%","2.46%","41.80%","Jan 4, 2016","Dec 2, 2015","2:1","Apr 20, 1999",2.119e+11,8.169e+09,0.0385512033978292
"WOOF","817366","0001628280-15-001124","61825000","20131231","700","20141231","FY","2014","Vca Antech Inc","NASDAQ",700,"CA","DE",954097995,"4.02B","4.84B","19.50","16.05","1.30","1.86","3.18","2.27","11.87","Dec 31","Dec 31, 2015","9.89%","15.28%","8.42%","17.28%","2.13B","25.89","11.20%","444.64M","407.76M","211.05M","2.56","124.20%","98.89M","1.21","872.47M","68.78","1.22","15.28","304.71M","237.97M","0.89","-5.20%","-11.22%","62.45","44.00","50.44","54.31","764,423","1,218,360","80.64M","69.67M","13.93%","79.80%","1.48M","1.35","2.22%","1.36M","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2:1","Aug 26, 2004",4.02e+09,61825000,0.0153793532338308
"WOOF","817366","0001628280-15-001124","61481000","20121231","700","20141231","FY","2014","Vca Antech Inc","NASDAQ",700,"CA","DE",954097995,"4.02B","4.84B","19.50","16.05","1.30","1.86","3.18","2.27","11.87","Dec 31","Dec 31, 2015","9.89%","15.28%","8.42%","17.28%","2.13B","25.89","11.20%","444.64M","407.76M","211.05M","2.56","124.20%","98.89M","1.21","872.47M","68.78","1.22","15.28","304.71M","237.97M","0.89","-5.20%","-11.22%","62.45","44.00","50.44","54.31","764,423","1,218,360","80.64M","69.67M","13.93%","79.80%","1.48M","1.35","2.22%","1.36M","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2:1","Aug 26, 2004",4.02e+09,61481000,0.0152937810945274
"WOOF","817366","0001628280-15-001124","75098000","20141231","700","20141231","FY","2014","Vca Antech Inc","NASDAQ",700,"CA","DE",954097995,"4.02B","4.84B","19.50","16.05","1.30","1.86","3.18","2.27","11.87","Dec 31","Dec 31, 2015","9.89%","15.28%","8.42%","17.28%","2.13B","25.89","11.20%","444.64M","407.76M","211.05M","2.56","124.20%","98.89M","1.21","872.47M","68.78","1.22","15.28","304.71M","237.97M","0.89","-5.20%","-11.22%","62.45","44.00","50.44","54.31","764,423","1,218,360","80.64M","69.67M","13.93%","79.80%","1.48M","1.35","2.22%","1.36M","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2:1","Aug 26, 2004",4.02e+09,75098000,0.0186810945273632
"WRE","104894","0000104894-15-000038","54000","20131231","6798","20141231","FY","2014","Washington Real Estate Investment Trust","NYSE",6798,"MD","MD",530261100,"1.68B","3.02B","56.28","14.25","14.50","5.51","2.10","10.02","18.07","Dec 31","Sep 30, 2015","9.92%","20.78%","1.83%","3.67%","301.68M","4.45","6.60%","184.94M","167.31M","29.75M","0.44","-82.40%","21.01M","0.31","1.36B","172.11","4.29","11.60","94.04M","77.04M","0.67","-13.11%","-11.22%","29.00","23.78","25.63","26.19","421,100","532,912","68.18M","67.74M","0.71%","89.10%","4.53M","10.21","8.44%","4.51M","1.20","4.93%","1.20","4.90%","5.14%","271.24%","Jan 5, 2016","Dec 18, 2015","3:2","Jun 1, 1992",1.68e+09,54000,3.21428571428571e-05
"WRE","104894","0000104894-15-000038","156000","20141231","6798","20141231","FY","2014","Washington Real Estate Investment Trust","NYSE",6798,"MD","MD",530261100,"1.68B","3.02B","56.28","14.25","14.50","5.51","2.10","10.02","18.07","Dec 31","Sep 30, 2015","9.92%","20.78%","1.83%","3.67%","301.68M","4.45","6.60%","184.94M","167.31M","29.75M","0.44","-82.40%","21.01M","0.31","1.36B","172.11","4.29","11.60","94.04M","77.04M","0.67","-13.11%","-11.22%","29.00","23.78","25.63","26.19","421,100","532,912","68.18M","67.74M","0.71%","89.10%","4.53M","10.21","8.44%","4.51M","1.20","4.93%","1.20","4.90%","5.14%","271.24%","Jan 5, 2016","Dec 18, 2015","3:2","Jun 1, 1992",1.68e+09,156000,9.28571428571429e-05
"WRE","104894","0000104894-15-000038","84000","20121231","6798","20141231","FY","2014","Washington Real Estate Investment Trust","NYSE",6798,"MD","MD",530261100,"1.68B","3.02B","56.28","14.25","14.50","5.51","2.10","10.02","18.07","Dec 31","Sep 30, 2015","9.92%","20.78%","1.83%","3.67%","301.68M","4.45","6.60%","184.94M","167.31M","29.75M","0.44","-82.40%","21.01M","0.31","1.36B","172.11","4.29","11.60","94.04M","77.04M","0.67","-13.11%","-11.22%","29.00","23.78","25.63","26.19","421,100","532,912","68.18M","67.74M","0.71%","89.10%","4.53M","10.21","8.44%","4.51M","1.20","4.93%","1.20","4.90%","5.14%","271.24%","Jan 5, 2016","Dec 18, 2015","3:2","Jun 1, 1992",1.68e+09,84000,5e-05
"WRI","828916","0000828916-15-000009","1860000","20131231","6798","20141231","FY","2014","Weingarten Realty Investors","NYSE",6798,"TX","TX",741464203,"4.29B","6.39B","21.48","15.03","3.37","7.97","3.06","12.01","18.01","Dec 31","Sep 30, 2015","40.62%","38.89%","3.33%","14.90%","531.86M","4.34","0.30%","358.32M","354.68M","199.83M","1.61","-56.70%","15.65M","0.13","2.12B","137.72","0.46","11.16","248.33M","293.08M","0.59","-3.86%","-11.22%","37.47","30.21","34.17","33.96","777,036","780,112","123.94M","113.62M","7.55%","N/A","2.88M","3.73","3.95%","2.44M","1.38","3.98%","1.38","4.00%","4.07%","208.65%","Dec 15, 2015","Dec 4, 2015","3:2","Mar 31, 2004",4.29e+09,1860000,0.000433566433566434
"WRI","828916","0000828916-15-000009","1705000","20141231","6798","20141231","FY","2014","Weingarten Realty Investors","NYSE",6798,"TX","TX",741464203,"4.29B","6.39B","21.48","15.03","3.37","7.97","3.06","12.01","18.01","Dec 31","Sep 30, 2015","40.62%","38.89%","3.33%","14.90%","531.86M","4.34","0.30%","358.32M","354.68M","199.83M","1.61","-56.70%","15.65M","0.13","2.12B","137.72","0.46","11.16","248.33M","293.08M","0.59","-3.86%","-11.22%","37.47","30.21","34.17","33.96","777,036","780,112","123.94M","113.62M","7.55%","N/A","2.88M","3.73","3.95%","2.44M","1.38","3.98%","1.38","4.00%","4.07%","208.65%","Dec 15, 2015","Dec 4, 2015","3:2","Mar 31, 2004",4.29e+09,1705000,0.000397435897435897
"WRI","828916","0000828916-15-000009","1548000","20121231","6798","20141231","FY","2014","Weingarten Realty Investors","NYSE",6798,"TX","TX",741464203,"4.29B","6.39B","21.48","15.03","3.37","7.97","3.06","12.01","18.01","Dec 31","Sep 30, 2015","40.62%","38.89%","3.33%","14.90%","531.86M","4.34","0.30%","358.32M","354.68M","199.83M","1.61","-56.70%","15.65M","0.13","2.12B","137.72","0.46","11.16","248.33M","293.08M","0.59","-3.86%","-11.22%","37.47","30.21","34.17","33.96","777,036","780,112","123.94M","113.62M","7.55%","N/A","2.88M","3.73","3.95%","2.44M","1.38","3.98%","1.38","4.00%","4.07%","208.65%","Dec 15, 2015","Dec 4, 2015","3:2","Mar 31, 2004",4.29e+09,1548000,0.000360839160839161
"WSBC","203596","0001193125-15-069680","11706000","20141231","6021","20141231","FY","2014","Wesbanco Inc","NASDAQ",6021,"WV","WV",550571723,"1.07B","2.21B","12.96","10.80","2.29","3.45","0.93","7.31","N/A","Dec 31","Dec 31, 2015","26.65%","42.07%","1.09%","8.46%","303.10M","8.09","22.60%","N/A","N/A","80.76M","2.15","39.30%","86.68M","2.25","1.23B","N/A","N/A","29.18","N/A","N/A","1.02","-16.03%","-11.22%","36.11","26.93","28.52","31.16","124,905","124,950","38.46M","35.18M","3.79%","52.50%","1.43M","11.05","4.04%","1.33M","0.92","3.39%","0.92","3.40%","2.87%","43.19%","Jan 4, 2016","Dec 9, 2015","3:2","Aug 4, 1997",1.07e+09,11706000,0.0109401869158879
"WSBC","203596","0001193125-15-069680","18050000","20131231","6021","20141231","FY","2014","Wesbanco Inc","NASDAQ",6021,"WV","WV",550571723,"1.07B","2.21B","12.96","10.80","2.29","3.45","0.93","7.31","N/A","Dec 31","Dec 31, 2015","26.65%","42.07%","1.09%","8.46%","303.10M","8.09","22.60%","N/A","N/A","80.76M","2.15","39.30%","86.68M","2.25","1.23B","N/A","N/A","29.18","N/A","N/A","1.02","-16.03%","-11.22%","36.11","26.93","28.52","31.16","124,905","124,950","38.46M","35.18M","3.79%","52.50%","1.43M","11.05","4.04%","1.33M","0.92","3.39%","0.92","3.40%","2.87%","43.19%","Jan 4, 2016","Dec 9, 2015","3:2","Aug 4, 1997",1.07e+09,18050000,0.0168691588785047
"WSBC","203596","0001193125-15-069680","11920000","20121231","6021","20141231","FY","2014","Wesbanco Inc","NASDAQ",6021,"WV","WV",550571723,"1.07B","2.21B","12.96","10.80","2.29","3.45","0.93","7.31","N/A","Dec 31","Dec 31, 2015","26.65%","42.07%","1.09%","8.46%","303.10M","8.09","22.60%","N/A","N/A","80.76M","2.15","39.30%","86.68M","2.25","1.23B","N/A","N/A","29.18","N/A","N/A","1.02","-16.03%","-11.22%","36.11","26.93","28.52","31.16","124,905","124,950","38.46M","35.18M","3.79%","52.50%","1.43M","11.05","4.04%","1.33M","0.92","3.39%","0.92","3.40%","2.87%","43.19%","Jan 4, 2016","Dec 9, 2015","3:2","Aug 4, 1997",1.07e+09,11920000,0.0111401869158878
"WTR","78128","0000078128-15-000003","9319000","20121231","4941","20141231","FY","2014","Aqua America Inc","NYSE",4941,"PA","PA",231702594,"5.57B","7.32B","23.37","23.56","4.25","6.88","3.22","9.06","16.37","Dec 31","Sep 30, 2015","29.71%","39.47%","3.62%","13.30%","808.53M","4.57","5.00%","491.35M","447.36M","222.31M","1.35","-0.80%","4.07M","0.02","1.76B","101.62","0.78","9.79","371.74M","-41.79M","0.59","22.79%","-11.22%","32.34","24.40","30.33","28.09","826,123","937,900","176.43M","175.67M","0.31%","48.80%","6.09M","6.74","3.45%","5.71M","0.71","2.26%","0.70","2.20%","2.52%","53.77%","Mar 1, 2016","Feb 10, 2016","125:100","Sep 3, 2013",5.57e+09,9319000,0.00167307001795332
